game_id,game_name,price,genres,tags,specs,release_date
235800,Audiosurf 2,14.99,Indie,"Music,Indie,Rhythm,Music-Based Procedural Generation,Moddable,Casual,Singleplayer,Local Multiplayer,Arcade,Puzzle,Racing,Local Co-Op,Multiplayer,Great Soundtrack,Mouse only,Procedural Generation,Controller,Colorful,Action,Difficult","Single-player,Shared/Split Screen,Full controller support,Steam Workshop",5/26/2015
9420,Supreme Commander: Forged Alliance,14.99,Strategy,"Strategy,RTS,Sci-fi,Multiplayer,Singleplayer,Grand Strategy,Co-op,Moddable,Real-Time with Pause,Base Building,Competitive,Robots,Action,Real-Time,Online Co-Op,Adventure,Great Soundtrack,Space","Single-player,Multi-player",9/28/2011
263280,SPINTIRES™,14.99,"Adventure,Racing,Simulation","Simulation,Offroad,Physics,Multiplayer,Driving,Open World,Adventure,Realistic,Co-op,Atmospheric,Moddable,Exploration,Online Co-Op,Racing,Sandbox,Singleplayer,Difficult,Action,Survival,Indie","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Includes level editor",6/12/2014
205230,Hell Yeah! Wrath of the Dead Rabbit,14.99,Action,"Platformer,Action,2D,Comedy,Singleplayer,Funny,Metroidvania,Adventure,Gore,Great Soundtrack,Indie,Side Scroller,Controller","Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards",10/3/2012
107100,Bastion,14.99,"Action,Indie,RPG","Great Soundtrack,Indie,Action,Narration,Singleplayer,RPG,Hack and Slash,Story Rich,Dynamic Narration,Isometric,Adventure,Action RPG,Fantasy,Atmospheric,Colorful,Post-apocalyptic,Twin Stick Shooter,2D,Controller,Music","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",8/16/2011
234650,Shadowrun Returns,14.99,"Adventure,Indie,RPG,Strategy","RPG,Cyberpunk,Turn-Based,Isometric,Sci-fi,Indie,Strategy,Singleplayer,Tactical,Kickstarter,Moddable,Adventure,CRPG,Crowdfunded,Story Rich,Atmospheric,Fantasy,Turn-Based Strategy,Female Protagonist,Dystopian","Single-player,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor",7/25/2013
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,14.99,Action,"Fighting,Action,Arcade,2D Fighter,Anime,Classic","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards",2/27/2015
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,14.99,Action,"Fighting,Arcade,Action,2D Fighter,Classic,2D,Anime,Great Soundtrack","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards",12/16/2014
274170,Hotline Miami 2: Wrong Number,14.99,"Action,Indie","Great Soundtrack,Gore,Pixel Graphics,Violent,Action,Fast-Paced,Difficult,Top-Down,Indie,Retro,1980s,Singleplayer,Atmospheric,Top-Down Shooter,2D,Blood,Shooter,Arcade,Level Editor,""1990s""","Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Leaderboards,Includes level editor",3/10/2015
248860,NEO Scavenger,14.99,"Indie,RPG,Strategy","Survival,Post-apocalyptic,RPG,Rogue-like,Turn-Based,Indie,Perma Death,Crafting,Strategy,Difficult,Sandbox,Inventory Management,Realistic,Open World,Singleplayer,Hex Grid,Turn-Based Strategy,Hunting,Adventure,Simulation","Single-player,Steam Trading Cards",12/15/2014
108600,Project Zomboid,14.99,"Indie,RPG,Simulation,Early Access","Early Access,Survival,Zombies,Open World,Sandbox,Indie,Multiplayer,Simulation,RPG,Post-apocalyptic,Crafting,Co-op,Building,Survival Horror,Isometric,Singleplayer,2D,Realistic,Adventure,Real-Time with Pause","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Trading Cards,Partial Controller Support",11/8/2013
35700,Trine Enchanted Edition,14.99,"Action,Adventure,Indie","Platformer,Fantasy,Puzzle,Indie,Action,Local Co-Op,Co-op,Adventure,Puzzle-Platformer,Great Soundtrack,Singleplayer,Online Co-Op,Physics,Multiplayer,Casual,Female Protagonist,Atmospheric,2D,3D Vision,Local Multiplayer","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor",7/2/2009
275390,Guacamelee! Super Turbo Championship Edition,14.99,"Action,Adventure,Indie","Metroidvania,Action,2D,Platformer,Colorful,Indie,Adventure,Local Co-Op,""Beat em up"",Great Soundtrack,4 Player Local,Co-op,Memes,Comedy,Local Multiplayer,Fighting,Side Scroller,Singleplayer","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards",8/21/2014
249230,Risen 3 - Titan Lords,14.99,RPG,"RPG,Open World,Gothic,Adventure,Atmospheric,Singleplayer,Fantasy,Third Person,Dark Fantasy,Action RPG,Pirates,Action,Story Rich,Magic,Classic,Sandbox,Nudity,Exploration","Single-player,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud",8/12/2014
301970,Screencheat,14.99,"Action,Indie","Split Screen,Action,Indie,Local Multiplayer,FPS,Multiplayer,4 Player Local,Controller,Funny,Local Co-Op","Single-player,Multi-player,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",10/21/2014
297000,Heroes® of Might & Magic® III - HD Edition,14.99,"RPG,Strategy","Strategy,Classic,Turn-Based Strategy,Fantasy,Multiplayer,Great Soundtrack,Atmospheric,RPG,Turn-Based,Singleplayer,Remake,Co-op,Adventure,Replay Value,Retro,Action,Local Multiplayer,Local Co-Op,Magic,Online Co-Op","Single-player,Multi-player,Steam Achievements,Includes level editor",1/29/2015
40980,Stronghold Legends: Steam Edition,14.99,"Simulation,Strategy","Strategy,Simulation,City Builder,Multiplayer,Base Building,Medieval,Economy,Resource Management,Singleplayer,Historical,RTS,Fantasy","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor",10/27/2009
203680,F1 RACE STARS™,14.99,Racing,"Racing,Arcade,Split Screen,3D Vision,Multiplayer,Local Co-Op,Local Multiplayer,Controller,Difficult","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud",11/13/2012
394690,Tower Unite,14.99,"Action,Adventure,Casual,Indie,Massively Multiplayer,Early Access","Early Access,Mini Golf,Massively Multiplayer,Casual,Character Customization,Multiplayer,Indie,Open World,Funny,Great Soundtrack,Adventure,Action,Sandbox,FPS,Memes,Zombies,Racing,Third Person,Simulation,RPG","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled",4/8/2016
223510,Miasmata,14.99,"Action,Adventure,Indie","Survival,Exploration,Indie,Adventure,First-Person,Open World,Atmospheric,Singleplayer,Action,Walking Simulator,Horror,Crafting","Single-player,Steam Achievements",11/28/2012
274920,FaceRig,14.99,"Animation &amp; Modeling,Video Production","Animation & Modeling,Funny,Video Production,Comedy,Simulation,Memes,Cute,Family Friendly,Singleplayer,Software,Indie,Fantasy,Action,Female Protagonist,3D Vision","Steam Achievements,Steam Trading Cards,Steam Workshop",7/7/2015
238370,Magicka 2,14.99,"Action,Adventure","Magic,Co-op,Adventure,Comedy,Action,Multiplayer,Funny,Online Co-Op,Atmospheric,Team-Based,PvP,Open World,RPG,Local Co-Op,Fantasy,Memes,Gore,Local Multiplayer,Singleplayer,Isometric","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards",5/26/2015
237870,Planet Explorers,14.99,"Action,Adventure,Indie,RPG,Simulation","Sandbox,Open World,Survival,Adventure,Multiplayer,RPG,Crafting,Exploration,Building,Sci-fi,Indie,Action,Co-op,Simulation,Voxel,Singleplayer,Third Person,Action RPG,Massively Multiplayer,Walking Simulator","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Trading Cards,Steam Workshop,Partial Controller Support",11/8/2016
218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,14.99,"Action,Indie","Platformer,Indie,Rhythm,Music,Great Soundtrack,Difficult,Runner,Action,Singleplayer,Casual,Colorful,Score Attack,Arcade,2D,Side Scroller,Comedy,2.5D,Controller,Adventure,Funny","Single-player,Full controller support,Steam Trading Cards,Steam Cloud",2/26/2013
322850,Pro Cycling Manager 2015,14.99,"Simulation,Sports","Sports,Simulation,Management,Cycling","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud",6/18/2015
200170,Worms Revolution,14.99,Strategy,"Strategy,Multiplayer,Funny,Turn-Based Strategy,Turn-Based,Comedy,Local Co-Op,Local Multiplayer,Physics,Singleplayer,2.5D,Action,Tactical,Co-op,Family Friendly,Team-Based,Classic,Side Scroller,4 Player Local,2D","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards",10/10/2012
283000,Strategic War in Europe,14.99,"Indie,Strategy","Strategy,Indie,World War II,Turn-Based Strategy,Wargame,Historical,Turn-Based,Hex Grid","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud",3/21/2014
234940,The 39 Steps,14.99,"Adventure,Casual,Indie","Adventure,Indie,Interactive Fiction,Casual,Based On A Novel,Point & Click,Narration,Singleplayer,Story Rich,Thriller,Horror","Single-player,Steam Achievements,Steam Trading Cards",4/25/2013
2200,Quake III Arena,14.99,Action,"FPS,Action,Classic,Arena Shooter,Multiplayer,Competitive,Shooter,""1990s"",First-Person,Gore,Difficult,Fast-Paced,Moddable,Sci-fi,Singleplayer,e-sports,Atmospheric","Single-player,Multi-player,Steam Cloud",12/5/1999
63910,King's Bounty: Crossworlds,14.99,"RPG,Strategy","RPG,Strategy,Turn-Based Strategy,Turn-Based,Hex Grid,Fantasy,Adventure,Atmospheric,Female Protagonist","Single-player,Steam Cloud,Includes level editor",9/17/2010
241720,Guncraft,14.99,"Action,Indie","Action,Indie,FPS,Building,Multiplayer,Voxel,Sandbox,Shooter,Co-op","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor",8/9/2013
204530,Infested Planet,14.99,"Action,Indie,Strategy","Strategy,Action,Indie,Tower Defense,Top-Down,Sci-fi,RTS,Singleplayer,Aliens,Tactical,2D","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards",3/6/2014
207170,Legend of Grimrock,14.99,"Adventure,Indie,RPG","RPG,Dungeon Crawler,Indie,Grid-Based Movement,Fantasy,Adventure,Singleplayer,Party-Based RPG,Puzzle,Real-Time,First-Person,Moddable,Atmospheric,Retro,Difficult,Character Customization,Action,Tactical,Replay Value,Level Editor","Single-player,Steam Achievements,Steam Workshop,Includes level editor",4/11/2012
9160,Master Levels for Doom II,14.99,Action,"Action,FPS,Classic,Shooter,First-Person,Retro,Sci-fi,Singleplayer,""1990s"",Gore,Zombies,Demons,Moddable,Great Soundtrack,Horror,Difficult","Single-player,Steam Cloud",6/1/1995
337320,Paint the Town Red,14.99,"Action,Indie,Early Access","Early Access,Action,Gore,Blood,First-Person,Fighting,Violent,Multiplayer,""Beat em up"",Funny,Singleplayer,Indie,Sandbox,Pixel Graphics,Survival,Physics,Voxel,FPS,Difficult,Mature","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Full controller support,Steam Workshop,Steam Leaderboards,Includes level editor",10/13/2015
316790,Grim Fandango Remastered,14.99,Adventure,"Adventure,Classic,Point & Click,Comedy,Story Rich,Noir,Cult Classic,Great Soundtrack,Singleplayer,Remake,Atmospheric,Puzzle,Retro,Funny,Dark Humor,""1990s"",Indie,Third Person,Open World,Difficult","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Commentary available",1/26/2015
360170,How to Survive 2,14.99,"Action,Adventure,RPG","Survival,Zombies,Multiplayer,Open World,Action,Crafting,Co-op,RPG,Adventure,Local Co-Op,Base Building,Singleplayer,Third Person,Gore,Shooter,Funny,4 Player Local,Dark Humor,Top-Down Shooter,Third-Person Shooter","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",9/8/2016
214250,I Am Alive,14.99,"Action,Adventure","Survival,Post-apocalyptic,Action,Adventure,Third Person,Singleplayer,Parkour,Atmospheric,Third-Person Shooter,Dark,Open World,Shooter,FPS,Horror,Platformer,Action-Adventure","Single-player,Partial Controller Support",9/6/2012
208520,Omerta - City of Gangsters,14.99,"Simulation,Strategy","Strategy,Crime,Simulation,Management,Turn-Based Strategy,Turn-Based,Turn-Based Combat,RPG,Singleplayer,Multiplayer,Historical,Tactical","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Cloud",1/31/2013
242110,Joe Danger 2: The Movie,14.99,"Action,Casual,Indie,Racing","Racing,Indie,Action,Casual,Controller,Score Attack,Local Multiplayer,Local Co-Op,Platformer","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor",6/24/2013
301910,Saints Row: Gat out of Hell,14.99,Action,"Action,Open World,Comedy,Co-op,Third Person,Funny,Demons,Adventure,Third-Person Shooter,Multiplayer,Singleplayer,Sandbox,Shooter,Atmospheric,Dark Humor,Female Protagonist,Online Co-Op,Mature,Gore,First-Person","Single-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards",1/20/2015
300550,Shadowrun: Dragonfall - Director's Cut,14.99,"Adventure,Indie,RPG,Strategy","RPG,Cyberpunk,Turn-Based,Strategy,Sci-fi,Tactical,Isometric,Story Rich,Singleplayer,Indie,CRPG,Adventure,Fantasy,Turn-Based Tactics,Atmospheric,Kickstarter,Turn-Based Strategy,Moddable,Female Protagonist,Touch-Friendly","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor",9/18/2014
217200,Worms Armageddon,14.99,Strategy,"Strategy,Multiplayer,Classic,Turn-Based,Turn-Based Strategy,2D,Funny,Comedy,Physics,Local Multiplayer,Co-op,Singleplayer,Action,Platformer,Local Co-Op,""1990s"",Adventure","Single-player,Multi-player,Co-op,Shared/Split Screen",5/31/1999
203750,Binary Domain,14.99,Action,"Action,Third-Person Shooter,Sci-fi,Cyberpunk,Robots,Shooter,Story Rich,Third Person,Transhumanism,Singleplayer,Adventure,Futuristic,Co-op,Multiplayer,Controller,Dystopian,Atmospheric,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards",4/27/2012
211160,Viking: Battle for Asgard,14.99,"Action,Adventure","Action,Adventure,Hack and Slash,Singleplayer,Open World,Third Person,Fantasy,Strategy,Controller,Mythology,RPG,Co-op","Single-player,Steam Achievements,Steam Leaderboards",10/17/2012
358130,The Curious Expedition,14.99,"Adventure,Indie,RPG,Simulation,Strategy","Adventure,Pixel Graphics,Strategy,Rogue-like,Indie,Simulation,RPG,Survival,Dinosaurs,Exploration,Singleplayer,Retro,Procedural Generation,Hex Grid","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud",9/2/2016
275200,Westerado: Double Barreled,14.99,"Action,Adventure,Indie","Western,Pixel Graphics,Indie,Open World,Adventure,Action,Detective,Local Co-Op,Retro,2D,Great Soundtrack,Singleplayer,RPG","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",4/16/2015
256290,Child of Light,14.99,RPG,"RPG,Fantasy,Great Soundtrack,Female Protagonist,Turn-Based,Platformer,Adventure,2D,Atmospheric,Story Rich,Hand-drawn,Singleplayer,Local Co-Op,Side Scroller,Cute,Turn-Based Strategy,Indie,Casual,Action,Metroidvania","Single-player,Shared/Split Screen,Partial Controller Support",4/29/2014
46770,Making History II: The War of the World,14.99,"Indie,Simulation,Strategy","Strategy,Simulation,Grand Strategy,World War II,Indie,Historical,Singleplayer,Multiplayer,Turn-Based","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Trading Cards,Steam Workshop,Includes level editor",6/22/2010
39160,Dungeon Siege III,14.99,"Action,RPG","RPG,Action,Fantasy,Action RPG,Co-op,Local Co-Op,Singleplayer,Female Protagonist,Dungeon Crawler","Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud",6/20/2011
286260,fault - milestone one,14.99,Adventure,"Visual Novel,Anime,Female Protagonist,Singleplayer,Fantasy,Story Rich,Great Soundtrack,Indie,Adventure,Mature,Casual","Single-player,Steam Achievements,Steam Trading Cards",8/9/2013
326480,If My Heart Had Wings,14.99,"Adventure,Casual,Simulation","Anime,Visual Novel,Dating Sim,Romance,Cute,Nudity,Story Rich,Great Soundtrack,Singleplayer,Mature,Simulation,Adventure,Casual,Atmospheric,Funny,Point & Click,Sexual Content","Single-player,Steam Achievements,Steam Trading Cards",6/28/2013
226620,Desktop Dungeons,14.99,"Adventure,Casual,Indie,RPG,Strategy","Rogue-like,Strategy,Indie,Turn-Based,Puzzle,RPG,Singleplayer,Fantasy,Casual,Rogue-lite,Difficult,Resource Management,Adventure,Great Soundtrack,Comedy,2D,Top-Down","Single-player,Steam Achievements,Steam Trading Cards",11/7/2013
363600,Holy Potatoes! A Weapon Shop?!,14.99,"Indie,Simulation","Indie,Simulation,Management,Casual,Funny,Singleplayer,RPG,Crafting","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",7/13/2015
327860,Salt,14.99,"Action,Adventure,Indie,RPG,Early Access","Early Access,Open World,Survival,Adventure,Crafting,Exploration,Sandbox,Pirates,First-Person,Singleplayer,Multiplayer,Indie,RPG,Action,Sailing,Procedural Generation,Naval,Walking Simulator,Atmospheric,Relaxing","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",8/22/2014
247950,Sacred 3,14.99,"Action,RPG","Hack and Slash,Action,RPG,Arcade,Co-op,Adventure,Linear,Local Co-Op,Online Co-Op,Fantasy,Multiplayer,""Beat em up"",Action RPG,Singleplayer,Isometric,Top-Down,Magic,Female Protagonist,Third Person","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud",8/5/2014
292230,Game Character Hub,14.99,"Design &amp; Illustration,Utilities","Design & Illustration,Utilities,RPGMaker",Steam Workshop,5/23/2014
